,Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
4897,Gross Value Added at Basic Prices,2013,Border,Euro Million,230.3,269.672131147541
4898,Gross Value Added at Basic Prices,2013,West,Euro Million,171.1,200.35128805620607
4899,Gross Value Added at Basic Prices,2013,Southern,Euro Million,1125.1,1317.447306791569
4900,Gross Value Added at Basic Prices,2013,Mid-West,Euro Million,323.9,379.2740046838407
4901,Gross Value Added at Basic Prices,2013,South-East,Euro Million,297.0,347.7751756440281
4902,Gross Value Added at Basic Prices,2013,South-West,Euro Million,504.2,590.3981264637002
4903,Gross Value Added at Basic Prices,2013,Eastern and Midland,Euro Million,475.2,556.4402810304449
4904,Gross Value Added at Basic Prices,2013,Dublin and Mid-East,Euro Million,347.2,406.55737704918033
4905,Gross Value Added at Basic Prices,2013,Midland,Euro Million,128.0,149.88290398126463
4906,Gross Value Added at Basic Prices,2014,State,Euro Million,2174.1,2536.8728121353556
4907,Gross Value Added at Basic Prices,2014,Northern and Western,Euro Million,433.9,506.30105017502916
4908,Gross Value Added at Basic Prices,2014,Border,Euro Million,249.2,290.78179696616104
4909,Gross Value Added at Basic Prices,2014,West,Euro Million,184.7,215.51925320886812
4910,Gross Value Added at Basic Prices,2014,Southern,Euro Million,1255.2,1464.6441073512253
4911,Gross Value Added at Basic Prices,2014,Mid-West,Euro Million,366.3,427.42123687281213
4912,Gross Value Added at Basic Prices,2014,South-East,Euro Million,292.7,341.54025670945157
4913,Gross Value Added at Basic Prices,2014,South-West,Euro Million,596.2,695.6826137689616
4914,Gross Value Added at Basic Prices,2014,Eastern and Midland,Euro Million,485.0,565.9276546091015
4915,Gross Value Added at Basic Prices,2014,Dublin and Mid-East,Euro Million,338.8,395.33255542590433
4916,Gross Value Added at Basic Prices,2014,Midland,Euro Million,146.2,170.5950991831972
4917,Gross Value Added at Basic Prices,2015,State,Euro Million,2471.6,2890.7602339181285
4918,Gross Value Added at Basic Prices,2015,Northern and Western,Euro Million,578.3,676.3742690058479
4919,Gross Value Added at Basic Prices,2015,Border,Euro Million,326.1,381.4035087719298
4920,Gross Value Added at Basic Prices,2015,West,Euro Million,252.2,294.9707602339181
4921,Gross Value Added at Basic Prices,2015,Southern,Euro Million,1310.6,1532.8654970760233
4922,Gross Value Added at Basic Prices,2015,Mid-West,Euro Million,375.5,439.1812865497076
4923,Gross Value Added at Basic Prices,2015,South-East,Euro Million,371.5,434.50292397660814
4924,Gross Value Added at Basic Prices,2015,South-West,Euro Million,563.6,659.1812865497076
4925,Gross Value Added at Basic Prices,2015,Eastern and Midland,Euro Million,582.7,681.5204678362574
4926,Gross Value Added at Basic Prices,2015,Dublin and Mid-East,Euro Million,383.9,449.00584795321635
4927,Gross Value Added at Basic Prices,2015,Midland,Euro Million,198.8,232.51461988304092
4928,Gross Value Added at Basic Prices,2016,State,Euro Million,2359.1,2749.5337995337995
4929,Gross Value Added at Basic Prices,2016,Northern and Western,Euro Million,508.4,592.5407925407925
4930,Gross Value Added at Basic Prices,2016,Border,Euro Million,296.6,345.6876456876457
4931,Gross Value Added at Basic Prices,2016,West,Euro Million,211.7,246.73659673659674
4932,Gross Value Added at Basic Prices,2016,Southern,Euro Million,1285.3,1498.018648018648
4933,Gross Value Added at Basic Prices,2016,Mid-West,Euro Million,376.7,439.04428904428903
4934,Gross Value Added at Basic Prices,2016,South-East,Euro Million,343.5,400.34965034965035
4935,Gross Value Added at Basic Prices,2016,South-West,Euro Million,565.1,658.6247086247087
4936,Gross Value Added at Basic Prices,2016,Eastern and Midland,Euro Million,565.5,659.0909090909091
4937,Gross Value Added at Basic Prices,2016,Dublin and Mid-East,Euro Million,374.5,436.4801864801865
4938,Gross Value Added at Basic Prices,2016,Midland,Euro Million,191.0,222.61072261072263
4939,Gross Value Added at Basic Prices,2017,State,Euro Million,3201.668198,3688.5578317972354
4940,Gross Value Added at Basic Prices,2017,Northern and Western,Euro Million,586.8518199,676.0965667050692
4941,Gross Value Added at Basic Prices,2017,Border,Euro Million,331.1013421,381.45315910138254
4942,Gross Value Added at Basic Prices,2017,West,Euro Million,255.7504778,294.6434076036867
4943,Gross Value Added at Basic Prices,2017,Southern,Euro Million,1890.057502,2177.4856013824888
4944,Gross Value Added at Basic Prices,2017,Mid-West,Euro Million,547.1397819,630.3453708525346
4945,Gross Value Added at Basic Prices,2017,South-East,Euro Million,531.478627,612.3025656682028
4946,Gross Value Added at Basic Prices,2017,South-West,Euro Million,811.4390935,934.8376653225807
4947,Gross Value Added at Basic Prices,2017,Eastern and Midland,Euro Million,724.7588754,834.9756629032258
4948,Gross Value Added at Basic Prices,2017,Dublin and Mid-East,Euro Million,480.856215,553.9818145161291
4949,Gross Value Added at Basic Prices,2017,Midland,Euro Million,243.9026604,280.9938483870968
4950,Gross Value Added at Basic Prices,2018,State,Euro Million,2632.240498,3001.4144789053594
4951,Gross Value Added at Basic Prices,2018,Northern and Western,Euro Million,414.1094372,472.1886399087799
4952,Gross Value Added at Basic Prices,2018,Border,Euro Million,250.9283312,286.12124424173317
4953,Gross Value Added at Basic Prices,2018,West,Euro Million,163.181106,186.06739566704675
4954,Gross Value Added at Basic Prices,2018,Southern,Euro Million,1591.26926,1814.4461345496009
4955,Gross Value Added at Basic Prices,2018,Mid-West,Euro Million,439.2234183,500.82487833523373
4956,Gross Value Added at Basic Prices,2018,South-East,Euro Million,510.1697024,581.7214394526796
4957,Gross Value Added at Basic Prices,2018,South-West,Euro Million,641.8761396,731.8998171037629
4958,Gross Value Added at Basic Prices,2018,Eastern and Midland,Euro Million,626.8618002,714.7797037628278
4959,Gross Value Added at Basic Prices,2018,Dublin and Mid-East,Euro Million,432.4805142,493.13627616875715
4960,Gross Value Added at Basic Prices,2018,Midland,Euro Million,194.3812861,221.6434277080958
4961,Gross Value Added at Basic Prices,2019,State,Euro Million,2901.118616,3274.4002437923255
4962,Gross Value Added at Basic Prices,2019,Northern and Western,Euro Million,520.4587058,587.4251758465011
4963,Gross Value Added at Basic Prices,2019,Border,Euro Million,332.0342104,374.7564451467269
4964,Gross Value Added at Basic Prices,2019,West,Euro Million,188.4244954,212.6687306997743
4965,Gross Value Added at Basic Prices,2019,Southern,Euro Million,1700.73104,1919.560993227991
4966,Gross Value Added at Basic Prices,2019,Mid-West,Euro Million,474.3129706,535.3419532731377
4967,Gross Value Added at Basic Prices,2019,South-East,Euro Million,531.0370408,599.3646058690746
4968,Gross Value Added at Basic Prices,2019,South-West,Euro Million,695.3810284,784.8544338600452
4969,Gross Value Added at Basic Prices,2019,Eastern and Midland,Euro Million,679.9288703,767.4140748306997
4970,Gross Value Added at Basic Prices,2019,Dublin and Mid-East,Euro Million,453.4517069,511.79650891647856
4971,Gross Value Added at Basic Prices,2019,Midland,Euro Million,226.4771635,255.61756602708803
4972,Gross Value Added at Basic Prices,2020,State,Euro Million,3276.462431,3673.164160313901
4973,Gross Value Added at Basic Prices,2020,Northern and Western,Euro Million,608.204883,681.8440392376681
4974,Gross Value Added at Basic Prices,2020,Border,Euro Million,336.5260801,377.2713902466367
4975,Gross Value Added at Basic Prices,2020,West,Euro Million,271.6788029,304.5726489910314
4976,Gross Value Added at Basic Prices,2020,Southern,Euro Million,1918.25726,2150.5126233183855
4977,Gross Value Added at Basic Prices,2020,Mid-West,Euro Million,556.0681644,623.3948031390134
4978,Gross Value Added at Basic Prices,2020,South-East,Euro Million,595.5999953,667.7129992152467
4979,Gross Value Added at Basic Prices,2020,South-West,Euro Million,766.5891008,859.4048215246636
4980,Gross Value Added at Basic Prices,2020,Eastern and Midland,Euro Million,750.000287,840.8074966367711
4981,Gross Value Added at Basic Prices,2020,Dublin and Mid-East,Euro Million,477.6298675,535.4594927130045
4982,Gross Value Added at Basic Prices,2020,Midland,Euro Million,272.3704195,305.34800392376684
4983,Gross Value Added at Basic Prices,2021,State,Euro Million,3963.68168,4331.892546448088
4984,Gross Value Added at Basic Prices,2021,Northern and Western,Euro Million,665.5759156,727.4053722404373
4985,Gross Value Added at Basic Prices,2021,Border,Euro Million,377.654582,412.73724808743174
4986,Gross Value Added at Basic Prices,2021,West,Euro Million,287.9213336,314.6681241530055
4987,Gross Value Added at Basic Prices,2021,Southern,Euro Million,2339.771602,2557.1274338797816
4988,Gross Value Added at Basic Prices,2021,Mid-West,Euro Million,654.372815,715.1615464480874
4989,Gross Value Added at Basic Prices,2021,South-East,Euro Million,725.9293645,793.3654256830602
4990,Gross Value Added at Basic Prices,2021,South-West,Euro Million,959.469423,1048.600462295082
4991,Gross Value Added at Basic Prices,2021,Eastern and Midland,Euro Million,958.3341623,1047.3597402185794
4992,Gross Value Added at Basic Prices,2021,Dublin and Mid-East,Euro Million,622.1819911,679.9803181420766
4993,Gross Value Added at Basic Prices,2021,Midland,Euro Million,336.1521712,367.37942207650275
4994,Gross Value Added at Basic Prices,2022,State,Euro Million,4974.793016,5128.652593814432
4995,Gross Value Added at Basic Prices,2022,Northern and Western,Euro Million,763.7106929,787.3306112371133
4996,Gross Value Added at Basic Prices,2022,Border,Euro Million,421.2529036,434.28134391752576
4997,Gross Value Added at Basic Prices,2022,West,Euro Million,342.4577893,353.0492673195876
4998,Gross Value Added at Basic Prices,2022,Southern,Euro Million,3003.241001,3096.1247432989685
4999,Gross Value Added at Basic Prices,2022,Mid-West,Euro Million,878.8272255,906.0074489690721
5000,Gross Value Added at Basic Prices,2022,South-East,Euro Million,929.9528644,958.7142931958762
5001,Gross Value Added at Basic Prices,2022,South-West,Euro Million,1194.460911,1231.4030010309275
5002,Gross Value Added at Basic Prices,2022,Eastern and Midland,Euro Million,1207.841323,1245.1972402061856
5003,Gross Value Added at Basic Prices,2022,Dublin and Mid-East,Euro Million,752.4505194,775.7221849484534
5004,Gross Value Added at Basic Prices,2022,Midland,Euro Million,455.3908031,469.475054742268
5005,Fixed Capital Consumption,2010,State,Euro Million,733.9,892.8223844282238
5006,Fixed Capital Consumption,2010,Northern and Western,Euro Million,134.0,163.01703163017032
5007,Fixed Capital Consumption,2010,Border,Euro Million,82.9,100.85158150851582
5008,Fixed Capital Consumption,2010,West,Euro Million,51.1,62.16545012165451
5009,Fixed Capital Consumption,2010,Southern,Euro Million,311.4,378.8321167883212
5010,Fixed Capital Consumption,2010,Mid-West,Euro Million,79.9,97.20194647201947
5011,Fixed Capital Consumption,2010,South-East,Euro Million,128.5,156.32603406326035
5012,Fixed Capital Consumption,2010,South-West,Euro Million,103.0,125.30413625304136
5013,Fixed Capital Consumption,2010,Eastern and Midland,Euro Million,288.5,350.9732360097324
5014,Fixed Capital Consumption,2010,Dublin and Mid-East,Euro Million,179.2,218.00486618004865
5015,Fixed Capital Consumption,2010,Midland,Euro Million,109.4,133.09002433090026
5016,Fixed Capital Consumption,2011,State,Euro Million,709.9,840.1183431952663
5017,Fixed Capital Consumption,2011,Northern and Western,Euro Million,134.9,159.6449704142012
5018,Fixed Capital Consumption,2011,Border,Euro Million,99.6,117.8698224852071
5019,Fixed Capital Consumption,2011,West,Euro Million,35.3,41.77514792899408
5020,Fixed Capital Consumption,2011,Southern,Euro Million,302.9,358.46153846153845
5021,Fixed Capital Consumption,2011,Mid-West,Euro Million,79.4,93.96449704142013
5022,Fixed Capital Consumption,2011,South-East,Euro Million,133.7,158.2248520710059
5023,Fixed Capital Consumption,2011,South-West,Euro Million,89.9,106.39053254437871
5024,Fixed Capital Consumption,2011,Eastern and Midland,Euro Million,272.1,322.01183431952666
5025,Fixed Capital Consumption,2011,Dublin and Mid-East,Euro Million,166.5,197.0414201183432
5026,Fixed Capital Consumption,2011,Midland,Euro Million,105.6,124.97041420118343
5027,Fixed Capital Consumption,2012,State,Euro Million,716.8,842.3031727379554
5028,Fixed Capital Consumption,2012,Northern and Western,Euro Million,125.2,147.12103407755583
5029,Fixed Capital Consumption,2012,Border,Euro Million,92.7,108.93066980023504
5030,Fixed Capital Consumption,2012,West,Euro Million,32.5,38.1903642773208
5031,Fixed Capital Consumption,2012,Southern,Euro Million,338.5,397.76733254994133
5032,Fixed Capital Consumption,2012,Mid-West,Euro Million,84.3,99.05992949471211
5033,Fixed Capital Consumption,2012,South-East,Euro Million,130.1,152.8789659224442
5034,Fixed Capital Consumption,2012,South-West,Euro Million,124.1,145.82843713278498
5035,Fixed Capital Consumption,2012,Eastern and Midland,Euro Million,253.1,297.4148061104583
5036,Fixed Capital Consumption,2012,Dublin and Mid-East,Euro Million,139.9,164.39482961222095
5037,Fixed Capital Consumption,2012,Midland,Euro Million,113.2,133.01997649823738
5038,Fixed Capital Consumption,2013,State,Euro Million,711.9,833.6065573770492
5039,Fixed Capital Consumption,2013,Northern and Western,Euro Million,123.7,144.84777517564402
5040,Fixed Capital Consumption,2013,Border,Euro Million,88.7,103.86416861826697
5041,Fixed Capital Consumption,2013,West,Euro Million,35.0,40.98360655737705
5042,Fixed Capital Consumption,2013,Southern,Euro Million,342.3,400.81967213114757
5043,Fixed Capital Consumption,2013,Mid-West,Euro Million,77.2,90.39812646370024
5044,Fixed Capital Consumption,2013,South-East,Euro Million,135.7,158.89929742388756
5045,Fixed Capital Consumption,2013,South-West,Euro Million,129.4,151.52224824355972
5046,Fixed Capital Consumption,2013,Eastern and Midland,Euro Million,245.9,287.9391100702576
5047,Fixed Capital Consumption,2013,Dublin and Mid-East,Euro Million,132.1,154.68384074941451
5048,Fixed Capital Consumption,2013,Midland,Euro Million,113.7,133.13817330210773
5049,Fixed Capital Consumption,2014,State,Euro Million,763.0,890.3150525087515
5050,Fixed Capital Consumption,2014,Northern and Western,Euro Million,125.9,146.9078179696616
5051,Fixed Capital Consumption,2014,Border,Euro Million,88.6,103.38389731621936
5052,Fixed Capital Consumption,2014,West,Euro Million,37.4,43.64060676779463
5053,Fixed Capital Consumption,2014,Southern,Euro Million,363.8,424.50408401400233
5054,Fixed Capital Consumption,2014,Mid-West,Euro Million,91.7,107.00116686114353
5055,Fixed Capital Consumption,2014,South-East,Euro Million,140.6,164.06067677946325
5056,Fixed Capital Consumption,2014,South-West,Euro Million,131.5,153.44224037339558
5057,Fixed Capital Consumption,2014,Eastern and Midland,Euro Million,273.2,318.7864644107351
5058,Fixed Capital Consumption,2014,Dublin and Mid-East,Euro Million,147.4,171.9953325554259
5059,Fixed Capital Consumption,2014,Midland,Euro Million,125.8,146.79113185530923
5060,Fixed Capital Consumption,2015,State,Euro Million,805.3,941.8713450292397
5061,Fixed Capital Consumption,2015,Northern and Western,Euro Million,128.6,150.40935672514618
5062,Fixed Capital Consumption,2015,Border,Euro Million,90.1,105.38011695906431
5063,Fixed Capital Consumption,2015,West,Euro Million,38.4,44.91228070175438
5064,Fixed Capital Consumption,2015,Southern,Euro Million,389.4,455.438596491228
5065,Fixed Capital Consumption,2015,Mid-West,Euro Million,94.9,110.99415204678363
5066,Fixed Capital Consumption,2015,South-East,Euro Million,147.6,172.6315789473684
5067,Fixed Capital Consumption,2015,South-West,Euro Million,146.8,171.69590643274853
5068,Fixed Capital Consumption,2015,Eastern and Midland,Euro Million,287.4,336.14035087719293
5069,Fixed Capital Consumption,2015,Dublin and Mid-East,Euro Million,156.3,182.80701754385964
5070,Fixed Capital Consumption,2015,Midland,Euro Million,131.1,153.33333333333331
5071,Fixed Capital Consumption,2016,State,Euro Million,813.5,948.1351981351982
5072,Fixed Capital Consumption,2016,Northern and Western,Euro Million,115.4,134.49883449883453
5073,Fixed Capital Consumption,2016,Border,Euro Million,73.6,85.78088578088578
5074,Fixed Capital Consumption,2016,West,Euro Million,41.8,48.717948717948715
5075,Fixed Capital Consumption,2016,Southern,Euro Million,414.6,483.21678321678326
5076,Fixed Capital Consumption,2016,Mid-West,Euro Million,100.5,117.13286713286713
5077,Fixed Capital Consumption,2016,South-East,Euro Million,163.6,190.67599067599068
5078,Fixed Capital Consumption,2016,South-West,Euro Million,150.6,175.52447552447552
5079,Fixed Capital Consumption,2016,Eastern and Midland,Euro Million,283.4,330.3030303030303
5080,Fixed Capital Consumption,2016,Dublin and Mid-East,Euro Million,160.0,186.4801864801865
5081,Fixed Capital Consumption,2016,Midland,Euro Million,123.4,143.82284382284385
5082,Fixed Capital Consumption,2017,State,Euro Million,849.1747591,978.3119344470047
5083,Fixed Capital Consumption,2017,Northern and Western,Euro Million,128.2496425,147.75304435483872
5084,Fixed Capital Consumption,2017,Border,Euro Million,85.20669245,98.16439222350232
5085,Fixed Capital Consumption,2017,West,Euro Million,43.04295005,49.58865213133641
5086,Fixed Capital Consumption,2017,Southern,Euro Million,412.7925756,475.5674834101383
5087,Fixed Capital Consumption,2017,Mid-West,Euro Million,101.0103176,116.371333640553
5088,Fixed Capital Consumption,2017,South-East,Euro Million,158.0474251,182.08228698156682
5089,Fixed Capital Consumption,2017,South-West,Euro Million,153.7348329,177.11386278801842
5090,Fixed Capital Consumption,2017,Eastern and Midland,Euro Million,308.132541,354.9914066820277
5091,Fixed Capital Consumption,2017,Dublin and Mid-East,Euro Million,172.5055464,198.73910875576038
5092,Fixed Capital Consumption,2017,Midland,Euro Million,135.6269946,156.2522979262673
5093,Fixed Capital Consumption,2018,State,Euro Million,913.6845275,1041.8295638540478
5094,Fixed Capital Consumption,2018,Northern and Western,Euro Million,135.3006302,154.27665929304447
5095,Fixed Capital Consumption,2018,Border,Euro Million,91.86940486,104.7541674572406
5096,Fixed Capital Consumption,2018,West,Euro Million,43.4312253,49.52249179019385
5097,Fixed Capital Consumption,2018,Southern,Euro Million,446.9624913,509.64936294184724
5098,Fixed Capital Consumption,2018,Mid-West,Euro Million,114.4209439,130.46857913340935
5099,Fixed Capital Consumption,2018,South-East,Euro Million,170.5130359,194.42763500570126
5100,Fixed Capital Consumption,2018,South-West,Euro Million,162.0285115,184.7531488027366
5101,Fixed Capital Consumption,2018,Eastern and Midland,Euro Million,331.4214061,377.9035417331813
5102,Fixed Capital Consumption,2018,Dublin and Mid-East,Euro Million,182.8941158,208.54517194982898
5103,Fixed Capital Consumption,2018,Midland,Euro Million,148.5272903,169.35836978335234
5104,Fixed Capital Consumption,2019,State,Euro Million,972.9384439,1098.1246545146728
5105,Fixed Capital Consumption,2019,Northern and Western,Euro Million,136.1802469,153.70231027088036
5106,Fixed Capital Consumption,2019,Border,Euro Million,95.27380346,107.53250954853273
5107,Fixed Capital Consumption,2019,West,Euro Million,40.90644342,46.16980069977427
5108,Fixed Capital Consumption,2019,Southern,Euro Million,473.3521947,534.2575560948081
5109,Fixed Capital Consumption,2019,Mid-West,Euro Million,123.9159907,139.86003465011288
5110,Fixed Capital Consumption,2019,South-East,Euro Million,171.8077099,193.91389379232507
5111,Fixed Capital Consumption,2019,South-West,Euro Million,177.6284942,200.48362776523703
5112,Fixed Capital Consumption,2019,Eastern and Midland,Euro Million,363.4060023,410.16478814898426
5113,Fixed Capital Consumption,2019,Dublin and Mid-East,Euro Million,197.2204261,222.5964177200903
5114,Fixed Capital Consumption,2019,Midland,Euro Million,166.1855763,187.56837054176074
5115,Fixed Capital Consumption,2020,State,Euro Million,991.997377,1112.104682735426
5116,Fixed Capital Consumption,2020,Northern and Western,Euro Million,148.405468,166.37384304932735
5117,Fixed Capital Consumption,2020,Border,Euro Million,103.9584676,116.54536726457398
5118,Fixed Capital Consumption,2020,West,Euro Million,44.44700037,49.82847575112107
5119,Fixed Capital Consumption,2020,Southern,Euro Million,494.3647331,554.2205528026906
5120,Fixed Capital Consumption,2020,Mid-West,Euro Million,130.5534531,146.36037343049327
5121,Fixed Capital Consumption,2020,South-East,Euro Million,177.7419305,199.2622539237668
5122,Fixed Capital Consumption,2020,South-West,Euro Million,186.0693496,208.5979255605381
5123,Fixed Capital Consumption,2020,Eastern and Midland,Euro Million,349.2271759,391.51028688340807
5124,Fixed Capital Consumption,2020,Dublin and Mid-East,Euro Million,177.8088338,199.33725762331838
5125,Fixed Capital Consumption,2020,Midland,Euro Million,171.4183421,192.17302926008966
5126,Fixed Capital Consumption,2021,State,Euro Million,1088.356088,1189.460205464481
5127,Fixed Capital Consumption,2021,Northern and Western,Euro Million,180.5485091,197.3207749726776
5128,Fixed Capital Consumption,2021,Border,Euro Million,129.9137972,141.98229202185794
5129,Fixed Capital Consumption,2021,West,Euro Million,50.63471191,55.33848296174864
5130,Fixed Capital Consumption,2021,Southern,Euro Million,515.4061863,563.2854495081967
5131,Fixed Capital Consumption,2021,Mid-West,Euro Million,164.6221869,179.91495836065576
5132,Fixed Capital Consumption,2021,South-East,Euro Million,197.3717983,215.70688338797817
5133,Fixed Capital Consumption,2021,South-West,Euro Million,153.4122011,167.66360775956286
5134,Fixed Capital Consumption,2021,Eastern and Midland,Euro Million,392.4013922,428.8539805464481
5135,Fixed Capital Consumption,2021,Dublin and Mid-East,Euro Million,196.2864644,214.5207261202186
5136,Fixed Capital Consumption,2021,Midland,Euro Million,196.1149278,214.33325442622953
5137,Fixed Capital Consumption,2022,State,Euro Million,1213.210436,1250.7324082474227
5138,Fixed Capital Consumption,2022,Northern and Western,Euro Million,163.833603,168.90062164948452
5139,Fixed Capital Consumption,2022,Border,Euro Million,122.9233947,126.72514917525773
5140,Fixed Capital Consumption,2022,West,Euro Million,40.91020833,42.17547250515464
5141,Fixed Capital Consumption,2022,Southern,Euro Million,612.8996047,631.8552625773195
5142,Fixed Capital Consumption,2022,Mid-West,Euro Million,172.0809453,177.40303639175255
5143,Fixed Capital Consumption,2022,South-East,Euro Million,217.3019803,224.02266010309276
5144,Fixed Capital Consumption,2022,South-West,Euro Million,223.5166792,230.42956618556698
5145,Fixed Capital Consumption,2022,Eastern and Midland,Euro Million,436.4772281,449.97652381443294
5146,Fixed Capital Consumption,2022,Dublin and Mid-East,Euro Million,213.1312978,219.72298742268038
5147,Fixed Capital Consumption,2022,Midland,Euro Million,223.3459302,230.25353628865977
5148,Net Value Added at Basic Prices,2010,State,Euro Million,654.9,796.7153284671533
5149,Net Value Added at Basic Prices,2010,Northern and Western,Euro Million,168.5,204.98783454987836
5150,Net Value Added at Basic Prices,2010,Border,Euro Million,95.7,116.42335766423359
5151,Net Value Added at Basic Prices,2010,West,Euro Million,72.7,88.44282238442823
5152,Net Value Added at Basic Prices,2010,Southern,Euro Million,465.2,565.9367396593674
5153,Net Value Added at Basic Prices,2010,Mid-West,Euro Million,136.5,166.05839416058396
5154,Net Value Added at Basic Prices,2010,South-East,Euro Million,88.5,107.66423357664235
5155,Net Value Added at Basic Prices,2010,South-West,Euro Million,240.2,292.2141119221411
5156,Net Value Added at Basic Prices,2010,Eastern and Midland,Euro Million,21.2,25.790754257907544
5157,Net Value Added at Basic Prices,2010,Dublin and Mid-East,Euro Million,56.1,68.24817518248176
5158,Net Value Added at Basic Prices,2010,Midland,Euro Million,-34.8,-42.33576642335766
5159,Net Value Added at Basic Prices,2011,State,Euro Million,1159.5,1372.189349112426
5160,Net Value Added at Basic Prices,2011,Northern and Western,Euro Million,267.7,316.8047337278106
5161,Net Value Added at Basic Prices,2011,Border,Euro Million,118.8,140.59171597633136
5162,Net Value Added at Basic Prices,2011,West,Euro Million,148.9,176.2130177514793
5163,Net Value Added at Basic Prices,2011,Southern,Euro Million,761.4,901.0650887573964
5164,Net Value Added at Basic Prices,2011,Mid-West,Euro Million,221.3,261.8934911242604
5165,Net Value Added at Basic Prices,2011,South-East,Euro Million,130.8,154.79289940828406
5166,Net Value Added at Basic Prices,2011,South-West,Euro Million,409.3,484.3786982248521
5167,Net Value Added at Basic Prices,2011,Eastern and Midland,Euro Million,130.4,154.31952662721895
5168,Net Value Added at Basic Prices,2011,Dublin and Mid-East,Euro Million,112.6,133.25443786982248
5169,Net Value Added at Basic Prices,2011,Midland,Euro Million,17.8,21.065088757396452
5170,Net Value Added at Basic Prices,2012,State,Euro Million,1066.7,1253.4665099882493
5171,Net Value Added at Basic Prices,2012,Northern and Western,Euro Million,279.5,328.4371327849589
5172,Net Value Added at Basic Prices,2012,Border,Euro Million,118.8,139.60047003525267
5173,Net Value Added at Basic Prices,2012,West,Euro Million,160.6,188.71915393654527
5174,Net Value Added at Basic Prices,2012,Southern,Euro Million,619.4,727.849588719154
5175,Net Value Added at Basic Prices,2012,Mid-West,Euro Million,204.4,240.18801410105763
5176,Net Value Added at Basic Prices,2012,South-East,Euro Million,139.1,163.45475910693304
5177,Net Value Added at Basic Prices,2012,South-West,Euro Million,275.9,324.20681551116337
5178,Net Value Added at Basic Prices,2012,Eastern and Midland,Euro Million,167.9,197.29729729729732
5179,Net Value Added at Basic Prices,2012,Dublin and Mid-East,Euro Million,153.4,180.2585193889542
5180,Net Value Added at Basic Prices,2012,Midland,Euro Million,14.5,17.03877790834313
5181,Net Value Added at Basic Prices,2013,State,Euro Million,1289.7,1510.1873536299765
5182,Net Value Added at Basic Prices,2013,Northern and Western,Euro Million,277.6,325.0585480093677
5183,Net Value Added at Basic Prices,2013,Border,Euro Million,141.5,165.69086651053863
5184,Net Value Added at Basic Prices,2013,West,Euro Million,136.1,159.36768149882903
5185,Net Value Added at Basic Prices,2013,Southern,Euro Million,782.7,916.5105386416863
5186,Net Value Added at Basic Prices,2013,Mid-West,Euro Million,246.7,288.8758782201405
5187,Net Value Added at Basic Prices,2013,South-East,Euro Million,161.3,188.87587822014052
5188,Net Value Added at Basic Prices,2013,South-West,Euro Million,374.7,438.75878220140515
5189,Net Value Added at Basic Prices,2013,Eastern and Midland,Euro Million,229.4,268.6182669789227
5190,Net Value Added at Basic Prices,2013,Dublin and Mid-East,Euro Million,215.1,251.8735362997658
5191,Net Value Added at Basic Prices,2013,Midland,Euro Million,14.2,16.627634660421545
5192,Net Value Added at Basic Prices,2014,State,Euro Million,1411.1,1646.5577596266044
5193,Net Value Added at Basic Prices,2014,Northern and Western,Euro Million,308.0,359.39323220536755
5194,Net Value Added at Basic Prices,2014,Border,Euro Million,160.7,187.51458576429403
5195,Net Value Added at Basic Prices,2014,West,Euro Million,147.3,171.87864644107353
5196,Net Value Added at Basic Prices,2014,Southern,Euro Million,891.4,1040.1400233372228
5197,Net Value Added at Basic Prices,2014,Mid-West,Euro Million,274.6,320.42007001166866
5198,Net Value Added at Basic Prices,2014,South-East,Euro Million,152.2,177.59626604434072
5199,Net Value Added at Basic Prices,2014,South-West,Euro Million,464.7,542.2403733955659
5200,Net Value Added at Basic Prices,2014,Eastern and Midland,Euro Million,211.8,247.14119019836642
5201,Net Value Added at Basic Prices,2014,Dublin and Mid-East,Euro Million,191.4,223.33722287047843
5202,Net Value Added at Basic Prices,2014,Midland,Euro Million,20.4,23.80396732788798
5203,Net Value Added at Basic Prices,2015,State,Euro Million,1666.3,1948.8888888888887
5204,Net Value Added at Basic Prices,2015,Northern and Western,Euro Million,449.8,526.0818713450292
5205,Net Value Added at Basic Prices,2015,Border,Euro Million,236.0,276.0233918128655
5206,Net Value Added at Basic Prices,2015,West,Euro Million,213.8,250.05847953216374
5207,Net Value Added at Basic Prices,2015,Southern,Euro Million,921.3,1077.5438596491226
5208,Net Value Added at Basic Prices,2015,Mid-West,Euro Million,280.6,328.187134502924
5209,Net Value Added at Basic Prices,2015,South-East,Euro Million,223.9,261.87134502923976
5210,Net Value Added at Basic Prices,2015,South-West,Euro Million,416.7,487.36842105263156
5211,Net Value Added at Basic Prices,2015,Eastern and Midland,Euro Million,295.3,345.3801169590643
5212,Net Value Added at Basic Prices,2015,Dublin and Mid-East,Euro Million,227.6,266.19883040935673
5213,Net Value Added at Basic Prices,2015,Midland,Euro Million,67.6,79.0643274853801
5214,Net Value Added at Basic Prices,2016,State,Euro Million,1545.6,1801.3986013986014
5215,Net Value Added at Basic Prices,2016,Northern and Western,Euro Million,393.0,458.0419580419581
5216,Net Value Added at Basic Prices,2016,Border,Euro Million,223.0,259.90675990675993
5217,Net Value Added at Basic Prices,2016,West,Euro Million,169.9,198.01864801864804
